alpha,beta,gamma,objective_total_cost,obj_investment,obj_V_index,obj_Power_loss,pv_bus_1,pv_bus_2,pv_bus_3,pv_bus_4,pv_bus_5,pv_bus_6,pv_bus_7,pv_bus_8,pv_bus_9,pv_bus_10,pv_bus_11,pv_bus_12,pv_bus_13,pv_bus_14,pv_bus_15,pv_bus_16,pv_bus_17,pv_bus_18
0.4,0.2,0.39999999999999997,46392.08769148727,115972.90788926708,7.942021686409067,3.34032860786695,4.4573687240204355e-7,1.0086670406205472e-6,5.1307947244156035e-6,5935.671803499264,10000.000099657884,7884.502195605314,838.3875104248292,4331.703012683875,2.7927296326783932e-6,46.74037775313347,1326.9327254485806,838.0747918980585,3490.044248030563,2162.9759181608765,4326.705010344194,837.4318221678295,2.338794756771557e-8,2.1057820316526837e-8
0.4,0.3,0.3,46393.628185272035,115975.566721037,7.994715147490051,3.3436077101325683,4.792643034842864e-7,1.102278339428497e-6,5.749705881992616e-6,5933.3891968309235,10000.000099657913,7884.457338786403,838.386281056572,4331.68735651882,3.62283728962246e-6,44.513415038734614,1326.9290920539847,838.069666894515,3490.0293631914847,2162.9708248939005,4326.691375122519,837.4287711687485,2.0035880287062587e-5,5.580057736460973
0.4,0.4,0.19999999999999996,46393.006557148976,115972.9078876488,7.933014927029609,3.350980593006199,4.738655450731788e-7,1.0870422742919633e-6,5.745145593949654e-6,5935.7605865628475,10000.000099657878,7884.39715907522,838.3852271856329,4331.671567206126,3.3750214362149923e-6,46.88495207164754,1326.9259968681783,838.0643746069151,3490.011392817557,2162.965421938719,4326.677142548499,837.4255932419198,2.534728158035748e-8,2.287156690047468e-8
0.4,0.5,0.09999999999999998,46393.463275314774,115972.90788810304,7.924437770473114,3.3790118830765286,4.87648888269987e-7,1.1266072509500268e-6,6.0842896190112385e-6,5935.815066207633,10000.000099657875,7884.337836787793,838.3894155298791,4331.647366579471,3.742329441975865e-6,46.95943270872069,1326.9238180805976,838.0617396629546,3489.9938495092774,2162.9579077967173,4326.661069071411,837.4219115917274,2.6317316009628622e-8,2.377095749375029e-8
0.4,0.6,0.0,46393.91067348206,115972.90788941165,7.912529528976464,4.596794210372254,4.7159392853158915e-7,1.0724420687452977e-6,5.515849304264551e-6,5935.87198318369,10000.000099657873,7884.3010432240135,838.3788891023933,4331.622170245367,3.1158560699345356e-6,47.03756831049326,1326.91915454669,838.0589910401062,3489.973390003154,2162.9498088130035,4326.638937302397,837.4174794960329,2.5340578176251803e-8,2.286737961825618e-8
0.5,0.0,0.5,57988.12315341856,115972.90788913799,8.299711648717963,3.338417698890081,3.22226528682325e-7,7.477756977966174e-7,3.816249316601362e-6,5935.587959134586,10000.00009972631,7884.594506309897,838.3928435168338,4331.732764343112,2.00535744396086e-6,46.605704001816584,1326.9432768283207,838.0805822235715,3490.0681881171286,2162.99093320741,4326.734871284035,837.4377894432961,1.1752598214984553e-8,1.0315226772187724e-8
0.5,0.1,0.4,57988.582555432564,115972.90788772756,7.930716358079513,3.3388498323408577,3.2779812729384943e-7,7.621897832684305e-7,3.912924529149763e-6,5935.621689964301,10000.000099726309,7884.556973383353,838.391423232353,4331.7204563376945,2.0797663640423287e-6,46.65551192764814,1326.9402742906461,838.0782898780699,3490.058501666046,2162.9869058595236,4326.724025893862,837.4353652738137,1.2070862142194797e-8,1.0608547578165865e-8
0.5,0.2,0.3,57989.044402494794,115972.90788679353,7.940376992974047,3.3412789982305053,3.33629567640571e-7,7.774609352119277e-7,4.0183355477335115e-6,5935.654807006142,10000.000099726307,7884.51902816638,838.3903757691407,4331.707947615834,2.1637394801797495e-6,46.70732685256443,1326.9374726559718,838.0754983932627,3490.0481752009496,2162.982810553942,4326.713059284437,837.432915659142,1.2407103259511764e-8,1.0918671662702323e-8
0.5,0.3,0.2,57989.50376085507,115972.90788635636,7.934480572892635,3.347367524948341,3.397382393246352e-7,7.936661677005361e-7,4.133701550457241e-6,5935.688898941396,10000.000099726305,7884.478117241858,838.3894479507192,4331.695370112954,2.2591693384603987e-6,46.76564661596044,1326.9348333418234,838.0707744193473,3490.0353575807153,2162.9786192459997,4326.701923992851,837.4304273219468,1.2762277991976258e-8,1.1246484777985788e-8
0.5,0.4,0.09999999999999998,57989.96128351056,115972.90788645756,7.925852330711388,3.3699934946519248,3.461426857659179e-7,8.108878315557001e-7,4.260443397732761e-6,5935.73222608672,10000.000099726303,7884.430036008071,838.3902563948192,4331.679778192716,2.368445094437038e-6,46.824781705200046,1326.9327231190828,838.0683716447454,3490.019485314959,2162.9738838076364,4326.690064535588,837.4278097323446,1.3137429450412494e-8,1.1592955305006544e-8
0.5,0.5,0.0,57990.410209238886,115972.90788712299,7.912531354787639,4.59436444695948,3.4448368973798774e-7,8.035117933758166e-7,4.164000242665991e-6,5935.7769152152605,10000.000099726301,7884.397653855994,838.3851447446867,4331.658211047908,2.278801968604881e-6,46.88907706530491,1326.927592308115,838.0662995305713,3490.004778709913,2162.9668390374068,4326.672611869737,837.4242935933016,1.3083620775424624e-8,1.1543791910822686e-8
0.6,0.0,0.4,69585.08010029713,115972.9078869753,8.226448244734279,3.33842028023692,2.525363072504852e-7,6.056196990704575e-7,3.1578786026313826e-6,5935.588348799892,10000.000099790115,7884.593232971413,838.3942668936627,4331.731950639834,1.651874840992035e-6,46.5990374728791,1326.9455806515857,838.0805572551839,3490.0679103287857,2162.9941905910205,4326.736630721023,837.4377124719047,6.104587765981556e-9,5.100429723214225e-9
0.6,0.1,0.30000000000000004,69585.53944119491,115972.90788622589,7.929292446781549,3.3392673819578107,2.5635840982105503e-7,6.155630408499532e-7,3.224468569713678e-6,5935.616469500052,10000.000099771923,7884.561899241054,838.393139999023,4331.721664006189,1.7029793144259775e-6,46.640599588321685,1326.9430549601916,838.0786522243992,3490.0598420591027,2162.9908270809683,4326.727580070955,837.4356896817845,6.289156683161332e-9,5.270902173538692e-9
0.6,0.2,0.2,69586.00096906009,115972.90788580778,7.937571451674649,3.343616425182803,2.6033024285257766e-7,6.259990351324102e-7,3.2960528921672868e-6,5935.643143078255,10000.000099771923,7884.53020992637,838.3923001071784,4331.711222405625,1.7594715426241038e-6,46.68619813142703,1326.9407579686392,838.0757060732478,3490.0504517105437,2162.987390640624,4326.7183993292765,837.4336387464986,6.483020103132288e-9,5.450085595154799e-9
0.6,0.3,0.10000000000000003,69586.45006636278,115972.90835536786,7.896695991950047,3.3604434445943037,2.642336000214318e-7,6.363186874942716e-7,3.3684123552024115e-6,5933.208918042585,10000.000099771925,7884.491491089568,838.3916695502518,4331.7006437780365,1.8178222651191515e-6,55.9460833033188,1320.1955754617136,838.0727950804253,3490.037987564258,2162.9838451984874,4326.7090396052945,837.4315394289044,6.679317183062715e-9,5.6316432582373615e-9
0.6,0.4,0.0,69586.90974470206,115972.90788607784,7.912532638399079,4.597473511037407,2.6443578493799837e-7,6.354033582642611e-7,3.3412852674196097e-6,5935.714845237125,10000.00009977192,7884.461955454747,838.3890146868505,4331.682254815504,1.79287324327419e-6,46.78656360677761,1326.9363174763853,838.0709643984013,3490.0256173514285,2162.978084294025,4326.69516659459,837.4286342071327,6.704820074358439e-9,5.655476741712669e-9
0.7,0.0,0.30000000000000004,81182.03704681662,115972.90788594753,8.29971150642537,3.3384221774569562,2.0325120304848355e-7,5.043336334263741e-7,2.688712297920859e-6,5935.588632865437,10000.000099804507,7884.592321071759,838.3952877150851,4331.731367755549,1.3997756399985895e-6,46.59429783273789,1326.947153499284,838.0805596486717,3490.0677366774694,2162.996517302278,4326.737887462269,837.437657458329,2.6674653154998156e-9,1.9176114792730442e-9
0.7,0.1,0.20000000000000004,81182.4977889867,115972.90788556502,7.942023134426787,3.340333888334894,2.060222860183024e-7,5.115996569325686e-7,2.7373936620309827e-6,5935.612753583084,10000.000099804507,7884.56539961771,838.3943733387863,4331.722520309122,1.4370359906051734e-6,46.629937440602816,1326.9450976951618,838.0789000149356,3490.0607846359876,2162.993622995379,4326.73010990889,837.4359195144091,2.7851653180663632e-9,2.0266745687918575e-9
0.7,0.2,0.10000000000000003,81182.95709988501,115972.90788541394,7.932408968458056,3.3509830156465314,2.0888755156942322e-7,5.191752913151771e-7,2.7892123499411626e-6,5935.63812095717,10000.000099804505,7884.535391863844,838.3937190205653,4331.713535092269,1.4776324290315728e-6,46.67124391715465,1326.9431759416323,838.0759235737185,3490.0513972384206,2162.9906239210727,4326.72214775912,837.4341396112691,2.9082693750738045e-9,2.1408669082668556e-9
0.7,0.30000000000000004,0.0,81183.409279999,115972.90788557584,7.912533653107658,4.593080120480644,2.0960379648937437e-7,5.202954437797027e-7,2.7862908190480477e-6,5935.669948625775,10000.000099804505,7884.507930437604,838.3919077083448,4331.699421848089,1.473659731983836e-6,46.71484780051884,1326.9412213016412,838.0743853591766,3490.0405394833383,2162.986163008391,4326.711232118869,837.431821268137,2.9482715864202754e-9,2.1781021706075287e-9
0.8,0.0,0.19999999999999996,92778.99399310932,115972.90788545742,8.299711437292638,3.338423716207305,1.667378282167739e-7,4.285802593581231e-7,2.337470014604397e-6,5935.588843597368,10000.000099828943,7884.591638187182,838.3960514321282,4331.730931344165,1.2109438260833862e-6,46.59073349237484,1326.9483649707092,838.0805525883624,3490.0675955890333,2162.998262326379,4326.738830005991,837.4376162098902,3.9339874096399037e-10,-1.9554733920662076e-10
0.8,0.1,0.09999999999999995,92779.45442732939,115972.90788529556,7.937572659071915,3.3436182696250136,1.688280699131876e-7,4.341175590869355e-7,2.3746435749340363e-6,5935.609387661784,10000.000099828943,7884.568006647617,838.3953103287591,4331.723159627962,1.2393188543168538e-6,46.623424407804706,1326.9465641867457,838.0787291689489,3490.0610437837854,2162.9957119854557,4326.731993330329,837.4360884824257,4.740330674838884e-10,-1.2056124684833822e-10
0.9,0.0,0.09999999999999998,104375.95093925347,115972.90788524578,8.299711307466199,3.3384253230000187,1.387561366032426e-7,3.6984551540883086e-7,2.064683286863955e-6,5935.589007563246,10000.00009984795,7884.591107176053,838.3966451989877,4331.730592003881,1.0642431065274188e-6,46.5879612710901,1326.949307200022,838.0805471019884,3490.0674858591665,2162.9996195641215,4326.739563091318,837.4375841273228,-1.2087920995567565e-9,-1.6892333704610511e-9
1.0,0.0,0.0,115972.90788517625,115972.90788517625,8.300540814943393,4.852893747009639,1.1676116460104732e-7,3.230239694075291e-7,1.8467300139460697e-6,5935.589137508216,10000.000099863155,7884.5906853655115,838.3971153096437,4331.730322486729,9.470093168849603e-7,46.58574869572232,1326.9500560480903,838.0805431005195,3490.0673992410843,2163.000704722005,4326.740149583822,837.4375584617497,-2.392922594033902e-9,-2.7963228787120613e-9
