alpha,beta,gamma,objective_total_cost,obj_investment,obj_V_index,obj_Power_loss,pv_bus_1,pv_bus_2,pv_bus_3,pv_bus_4,pv_bus_5,pv_bus_6,pv_bus_7,pv_bus_8,pv_bus_9,pv_bus_10,pv_bus_11,pv_bus_12,pv_bus_13,pv_bus_14,pv_bus_15,pv_bus_16,pv_bus_17,pv_bus_18
0.2,70000.0,9999.999999999998,617381.4969689236,215660.10744290135,7.97361353718409,1.6096527877461317,0.00021355152622142226,0.0001499493435401119,16.995915784039298,7014.976512281162,10000.00009748562,10000.000095485228,9200.655335637399,4171.7868974188505,18.141780400442364,85.86282009324778,564.8860650342696,1404.3515920455086,5937.171081941053,1962.891294128093,6363.460845146446,1434.1646670827304,9962.37466995375,10000.000054589033
0.2,80000.0,0.0,671704.9117964962,169684.19350805564,7.9721009136860665,5.027739113138233,8.562862332085476e-5,8.222022377600875e-5,4.422593211794106,2887.5039916627998,10000.000096867896,10000.000092648417,6718.605730638169,2363.1005454187625,6.157007343292316,27.44165523883529,299.80480104309794,939.9138188760277,4208.6011246548505,1495.0223956163754,4650.359649562122,1037.413981202037,6841.432557006114,10000.00004770246
0.3,0.0,70000.0,98171.74564717153,326256.4093054033,8.941260219038277,0.004211755079290899,0.0019866898594031305,10000.000074461195,10000.000095705247,10000.000097364109,10000.000098568169,10000.000098415487,10000.000097666853,10000.00009778466,6961.267465755865,9999.998396365207,3160.2148563891524,2065.4594653097784,8437.404745471315,5202.339343186997,9999.999862225673,2382.1569606005446,0.00010760884764707012,0.00010166411927282632
0.3,10000.0,60000.0,180114.9176160824,330961.07371860195,8.082660625306834,-1.7920944666025178e-7,0.001724165792203946,8481.06503861331,10000.000092107104,10000.000096085174,10000.000098202174,10000.000097751314,10000.00009292031,10000.000088389463,4224.299272994103,8141.782633720911,2670.544893240118,1856.4844454033444,7523.764561120422,4685.163625510405,9353.740934816766,1901.6976275871223,1074.8875450379132,9999.999639074102
0.3,20000.0,49999.99999999999,260534.91055308437,333152.3950749835,8.021472603376074,0.0031947992613594804,0.0011740052199776608,9440.234778851764,10000.000094716957,10000.000097308117,10000.000098894965,10000.00009861681,10000.00009615657,10000.000084827552,3699.4185168050963,7180.85974645751,2315.0295854633187,1541.7658556925944,6960.447407335774,4161.623811681672,8917.56687218956,1894.077331595357,4596.363841329875,10000.000027992852
0.3,30000.0,40000.0,340651.8870547619,332803.4696259393,8.012975599726099,0.010539454379910863,0.0005213014832750282,10000.00007938422,10000.000098817427,10000.000099367957,10000.000099754167,10000.000099696243,10000.000099290319,10000.000097083877,3327.3587500168674,5821.190142464785,1828.2003122575827,1589.1417581383826,6941.879986532531,3767.3652009867014,9495.956328815664,2120.4251760977136,5689.448323406383,10000.000082362843
0.3,40000.0,29999.999999999993,418755.4187684355,301749.8245882007,8.000504968925185,0.273675754498917,0.21574169946981883,4601.371756888682,10000.000090370786,10000.000096448863,10000.000099024546,10000.000098666558,10000.000094049612,6921.071545403485,2202.140250780574,3633.590261879224,1310.0861428498376,1495.7441091973828,6859.991636619454,3684.204104142434,9157.766811055702,1966.0949666971403,7497.368713808003,10000.000070346046
0.3,50000.0,19999.999999999996,493540.69760853326,238754.4240018527,7.983323970468586,1.1374085942274565,0.001074601544749766,0.0015688409915907324,3600.4220513191117,10000.00007754093,10000.000098061848,10000.000096767777,7420.707279475685,6329.131342861462,18.141807008658034,85.8628162229661,115.27854286365518,1629.8582092809709,6393.2860499053395,2781.781918542396,7197.233110566416,1545.1568365724513,9388.363135258183,10000.000071937413
0.3,60000.0,9999.999999999998,557045.6486296968,182138.17209811287,7.9741158187689685,2.3957247874125875,0.00018750006357346895,0.00014675670974719879,16.995912922239924,4170.056157364151,10000.000097438042,10000.000094467927,4598.9020935833805,5452.7218031001075,18.141772249478485,85.86279334572926,588.0224688581061,924.7333004955517,4559.214418047639,1610.8572188588364,5173.844973847706,1163.45644731722,7629.281385400216,10000.000068342866
0.3,70000.0,0.0,608939.7285235934,169450.02990637688,7.972924565024005,5.043784281068751,0.00012771243371664703,0.00011876820035254881,4.422603474536526,3299.702682890258,10000.000097480795,10000.000094302519,6137.108045467468,2625.4459372765145,6.157009180761119,27.441659734695524,214.93603794085843,933.2901464090852,4146.952781619381,1519.5471695873916,4724.081650243712,1053.8094937827698,6702.0426553405005,10000.000060663808
0.4,0.0,60000.0,130755.25571067429,326256.2561497828,8.941378324196922,0.004212554179341629,0.0013119359442840728,10000.000083879497,10000.000097254006,10000.000098312563,10000.000099083363,10000.000098985814,10000.000098508277,10000.000098581557,6988.92816669945,9999.99915332891,3160.3527494869213,2063.4142658870746,8426.76041739318,5197.172442964514,9999.999943180153,2372.1592054968346,6.635455473883458e-5,6.273362549081376e-5
0.4,10000.0,50000.0,212982.19327957687,321513.599108852,8.134634203808098,0.06060823195910971,0.0009032331662486514,6321.353413884073,10000.000092977194,10000.000096783268,10000.000098485067,10000.000098010722,10000.000083407911,9890.131778647255,4446.716451278292,8611.980090682075,2761.3432331519743,1823.5015010711757,7338.503410874059,4695.008873899821,9503.027848339198,2007.6508483419893,276.09923655350605,8815.116400108222
0.4,20000.0,40000.0,291437.44883757,300201.9986898059,8.017870910152542,0.27498077896490275,0.00043512669843315455,2929.8312611584615,10000.000094912944,10000.00009848056,10000.000099439747,10000.000099190265,7990.579980876206,8060.777603049057,3836.1822005711088,7740.834608891573,2287.063220838483,1668.6056206384699,6170.708854859397,2635.6608572342693,8063.254577461772,1924.4612262441924,5460.879178602707,10000.000087426266
0.4,30000.0,30000.0,368273.4590077794,267670.14361599175,8.002524340499958,0.7043223782128748,11.185566176072182,1355.016911548249,8044.309698078166,10000.000093001892,10000.000098429977,10000.000097428598,5318.22049532765,7644.564408407988,3106.1277739968127,5821.714690918769,241.6900990926407,1256.047058603943,5431.995231248155,2671.469453633177,7764.485077912277,1703.9594590185816,6611.14979897979,10000.000080947915
0.4,40000.0,19999.999999999996,437036.20337733784,218105.33189448554,7.989705583986096,1.510292363004937,71.70153967107446,488.4775075981263,1993.5122744040827,10000.000050081962,10000.000097760609,10000.000095753121,4099.211273921992,6083.608597087454,898.1674787163532,1702.3711192866895,95.84328903705543,935.4017003514699,4899.232375450544,2120.77063848471,6493.774089498046,1433.250114597915,7708.348655359251,10000.000079202424
0.4,50000.0,9999.999999999998,495041.90913561796,174367.55277838526,7.9784639024048065,2.637169290402298,0.0005904807014046811,0.0003805249972520786,6.765464728835578,5180.071301851554,10000.000097480588,10000.000093641991,2798.4074290451044,5219.950248431332,18.1417892767465,85.86281422805789,98.37528386403214,979.2205710016756,4531.617611993416,1548.9127108933033,4945.506704412108,1110.49165633183,6653.324733771069,10000.000075428628
0.4,60000.0,0.0,546113.6021060237,168939.003432184,7.9756333455525015,5.053184773586078,0.00033788842474376046,0.00029281907786871976,4.422656620275328,5161.874966266077,10000.000097393635,10000.000093110368,3552.0392256630394,3641.147226303883,6.157023724585754,27.44167437607621,365.795752066113,854.6693876656424,3968.1192056200607,1529.5453425614442,4753.681579740317,1060.3754380517755,6284.513483554445,10000.000068815341
0.5,0.0,50000.0,159815.33179138764,292337.6813512581,8.998817919281427,0.27292982231518076,0.00022686469311555314,2664.6469615456845,10000.000093898207,10000.000097098016,10000.000098397793,10000.000097906872,10000.000080617509,10000.000087150442,5128.276331545566,9103.640895837802,3094.23984094337,2034.2598669729477,8224.45610424092,4068.644714525686,9601.6795647238,1999.604631237224,3.6570426505499616e-5,3.4871665311917834e-5
0.5,10000.0,40000.0,240449.5260722816,291006.95382290834,8.211731313673448,0.3207184006022987,0.0016652235734112002,3387.8353946311036,10000.000087369266,10000.000096154416,10000.000098277656,10000.000097605565,7211.856529542648,9113.458041968297,4453.42694343725,8841.629779607661,2666.9567896977983,1716.435160006378,6909.676885119308,3734.0048817750594,8313.958540157493,1700.1386768112895,148.92436307257427,7238.99807929206
0.5,20000.0,30000.0,312417.9484026163,234592.84057873767,8.014330430296054,1.161163983577612,1.5506568581854823,1462.8176167371391,3736.0926714103384,10000.000060226163,10000.000096007787,10000.000089087336,2165.5206617444705,7021.3752376454795,3336.3467910690947,6088.635409261255,1054.3126441112208,1001.793521346189,4239.289992367486,1990.0906256897165,6250.06193304671,1500.231552015364,5149.286367422228,10000.000080742862
0.5,30000.0,20000.0,377298.06905611226,190607.92519544277,7.99575351256153,2.1060750540772886,175.42662239323812,634.3788268621723,647.6416555107285,7631.889517761053,10000.000096665786,10000.000082504148,1080.136697754637,6110.05175175949,1339.339374693875,2896.429010120978,583.2889006750985,615.6712375627401,3562.57598834666,1660.944442203442,5441.9577860942845,1232.2630587875067,5448.847328585473,10000.00008383564
0.5,40000.0,9999.999999999998,432477.41207342787,171056.53083982243,7.987045003726499,2.7467346504457852,554.636458254759,196.06237907825385,330.82837590339113,5648.966351472528,10000.000096614707,10000.000077578417,791.6124464473482,5394.952136942102,348.7975275167614,1091.0289634095982,457.33222112984083,506.0813785678512,3844.7364083480375,1529.7566464243225,4864.002911501888,1091.0694601282664,5327.140008287614,10000.000079866217
0.5,50000.0,0.0,483214.8789374894,168448.93579624046,7.979808220787383,5.028777337168615,776.7629753773565,0.0024881946595995677,4.422822757204385,5782.723290932989,10000.00009893439,10000.000095519428,1883.3287229181935,4286.505572717643,6.15705986836426,27.44174973309664,777.4019640102285,883.1934302871092,3947.1355411338473,1550.1806573900042,4439.155146180611,1063.4603556286543,5604.351051991818,10000.00009100428
0.6,0.0,40000.0,181579.2088667449,225626.50082536167,9.078385461729608,1.1550827092881704,7.235365329458546e-5,0.00021818544699649852,8372.307325341246,10000.000093971481,10000.000097845235,10000.00009687037,5815.650917313438,9261.113385370005,2231.9187778474593,4608.06083326018,1585.6628710167054,1560.226969769187,6504.85393795833,2894.909985768998,7353.884960124518,1560.1416112295854,1.4753747994193256e-5,1.412249039408302e-5
0.6,10000.0,30000.000000000004,253986.48629199006,209670.08065530827,8.329840239727565,1.496201183384302,40.1738038167808,1478.48099936615,5008.137308632765,10000.000084268599,10000.00009675707,10000.000093052484,2707.8420338254878,6545.811495191303,3157.8478953521285,6219.384051854855,1179.1539079485271,1204.7211584569764,5048.790970668993,2156.2122193407977,5702.903064955971,1211.9187538241645,0.06741105955763801,4305.9751789129905
0.6,20000.0,20000.0,315681.23034743965,179412.45671770297,8.022623760247525,2.3790640555933034,217.44427276309722,530.3854977169873,1298.549546083571,7550.955678677358,10000.000095823205,7693.937028916059,665.8428655899868,5619.081367472127,2009.8500240537787,3983.087950655675,989.7845347648473,832.0953495086836,3531.5119191268072,1780.4477971003837,4183.946459233975,909.093612294634,3208.4992185153333,10000.000085219066
0.6,30000.0,10000.000000000004,369551.49731444946,169045.30141495488,8.000411577708261,2.8111969134228123,554.4104933881297,509.6633257096545,983.8689659060055,6036.732671390808,10000.00009586369,8052.351989394149,676.2004439538184,5378.328135279004,1128.2569849570932,2481.7164165050503,876.1007298485486,610.7729504967497,2833.541942943449,1682.0990818390985,4542.471111100619,1081.5204415100675,3820.261751259798,10000.000082768353
0.6,40000.0,0.0,420165.81561112055,167436.9868138639,7.992590588070056,4.81436109292451,820.070209450455,404.38387386794693,652.0150178849783,5389.149692428231,10000.000096047468,9105.13534214111,677.6408138641465,4893.112669739356,785.7862264829748,1588.1011412918087,590.5583920704476,762.092049836028,3398.264161185674,1824.6781148140253,4427.221001522934,1037.6018446877601,4309.764206687272,10000.000078556785
0.7,0.0,30000.000000000004,188738.9561459062,183183.22637626991,9.09775528482232,2.0170232560838968,3.529591356276644e-5,9.909602274936904e-5,3646.5017969302753,10000.000092551276,10000.000098126955,10000.000096738415,4156.155774688776,6848.822634608231,935.7180482071357,2988.6654892106285,1379.2279533460826,1274.3016805823472,5325.704570425081,2465.830233722221,6075.258272179307,1274.5473056312157,6.625163836172622e-6,6.3356402497786085e-6
0.7,10000.0,20000.000000000004,250450.87452365874,163600.09178309256,8.461123440429391,2.5659787935600242,41.39167914147482,870.5361533759392,1656.9086062050067,9463.33098271151,10000.000097001706,9999.999865501739,864.5912363470061,5166.478451717358,2348.8773719491032,4640.984065354925,1255.5442044924039,954.2439621042157,4013.1576991876645,2098.493044627482,4774.817431604757,974.8203647360768,0.00029046157057898076,151.22006706433174
0.7,20000.0,10000.000000000004,306050.6132536039,164696.87920280424,8.101646862003875,2.872986057156557,668.1896466370398,712.7277739192518,1434.0399502241478,7000.233753098482,10000.000096846945,7627.619428973602,752.4439466719261,4371.046880864143,1753.9858662344068,3501.482872746331,1116.9167884683861,776.3162922400176,3322.0002485678997,1943.9172354358109,4099.713544338671,850.5493213908046,0.0020380656241826304,9741.59663513313
0.7,30000.000000000004,0.0,356807.6244364647,165854.17063396392,8.023656833089666,4.801181507054466,682.8674002646461,640.6221277419929,1259.017833658482,6081.6886781439225,10000.000095309304,7561.298921869804,813.3961723241689,4426.62955978818,1465.8844843664147,2899.833600174088,941.5812285248504,602.1211783431597,3288.462841537353,2071.568040253682,4123.75483350039,915.0116281437678,2318.3521105028403,10000.000074960171
0.8,0.0,19999.999999999996,181638.14833450515,160410.8937556185,9.112240305879805,2.6654716665005473,1.6243358123869288e-5,4.319124855450454e-5,711.4240929867847,10000.000092217506,10000.000098688633,10000.000096890448,2747.7801009868863,5801.448961291533,485.48707110788763,2130.1505279504536,1531.935097135359,1086.187844308624,4502.9660671468355,2543.2206880772856,5469.339803393911,1109.9484351628762,2.615904827502427e-6,2.4952574768412096e-6
0.8,10000.0,9999.999999999995,238794.62140932097,156491.89559953575,8.468018625160171,2.8920918678090035,3.787942753619217e-5,0.00022398347176780616,1571.2360230993327,9029.314667491288,10000.000098774099,9907.37148139953,905.4130004546654,4935.679130981824,2058.146370701623,3926.527534606026,1401.263753226041,923.851591714142,3867.1337329132853,2306.0474673791896,4755.998173641078,933.6462868629903,0.001071088819919684,178.33152754801353
0.9,0.0,9999.999999999998,169365.41638804265,155965.49843426238,9.11808540847726,2.899646779720626,2.158833014351875e-6,5.947823997964403e-6,142.13996648087112,10000.000098399541,10000.000099778355,10000.000099390409,2509.645673826901,5562.3132188814025,263.3673781970089,1743.6082825846634,1621.7486000746278,1063.6185098329393,4431.3425360536485,2664.933319086449,5443.234886168489,1063.285885849058,2.206330389641134e-7,2.0690276792576142e-7
1.0,0.0,0.0,155565.16349583506,155565.16349583506,9.120401612466825,4.907165041837846,3.797853376596293e-7,1.2254142232559672e-6,74.73447436714007,10000.000099609453,10000.000099963603,10000.000099863079,2572.3600047650825,5500.652664499727,104.97994690742473,1623.919578402236,1685.1119332030353,1064.2908464136156,4432.37216959999,2747.0829901016373,5495.10954039504,1063.5752226916552,8.786975729289461e-9,7.3087617515077654e-9
